id,title,cited_by_count,field,domain
https://openalex.org/W2954156304,PCN88 RESOURCE UTILIZATION OF BREAST CANCER IN LEBANON USING A PRIVATE PAYER DATA SET,0,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4387996988,Barriers to the implementation of occupational health and safety regulations in Lebanon,0,Health Professions,Health Sciences
https://openalex.org/W4322631341,Understanding Determinants of Electronic Cigarette and Heated Tobacco Product Use among Young Adults in Lebanon: Prevention and Policy Implications,4,Medicine,Health Sciences
https://openalex.org/W1491334374,Economic status and access to health care : an empirical study of Egypt and Lebanon,0,Health Professions,Health Sciences
https://openalex.org/W4288033349,"Household Food Insecurity in Lebanon and Its Impact On Maternal Mental Health, Coping Mechanisms, and Children’s Malnutrition. (c2022)",0,Health Professions,Health Sciences
https://openalex.org/W2726948728,Public Knowledge and Attitude towards Antibiotic Use in Lebanon,8,Immunology and Microbiology,Life Sciences
https://openalex.org/W4382519330,COVID-19 Vaccination Acceptability: A Cross-Sectional Study Among Lebanese Residents,1,Social Sciences,Social Sciences
https://openalex.org/W4293217410,Menstrual health and period poverty in Lebanon during economic crisis: A qualitative analysis of the challenges and recommendations,2,Medicine,Health Sciences
https://openalex.org/W3205160842,Knowledge of Preeclampsia Among Pregnant Women,2,Medicine,Health Sciences
https://openalex.org/W4311585881,"Socio-demographic determinants of knowledge, attitude and practices towards food safety among Lebanese population during the economic crisis: a cross-sectional study",2,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2620897939,Assessing and Improving the Knowledge Deficitabout Salt Reduction : Effect of Salt Reduction Awareness on Lebanese Cardiac Subjects,0,Nursing,Health Sciences
https://openalex.org/W4389343959,Food insecurity in Lebanon: Impact on maternal mental health and coping mechanisms,0,Health Professions,Health Sciences
https://openalex.org/W2921922060,"Mental health care in Lebanon: Policy, plans and programmes",0,Psychology,Social Sciences
https://openalex.org/W4320032978,The lack of specialized pediatric cardiac surgeons in Lebanon: a humanitarian catastrophe,2,Health Professions,Health Sciences
https://openalex.org/W4229444893,Author Reply,0,Social Sciences,Social Sciences
https://openalex.org/W4367174602,Maternal mortality is preventable in Lebanon: A case series of maternal deaths to identify lessons learned using the “Three Delays” model,2,Medicine,Health Sciences
https://openalex.org/W3092127656,The emergency to tackle tobacco smoking by Lebanese adolescents,1,Health Professions,Health Sciences
https://openalex.org/W4386142034,Development and validation of the Socioeconomic Status Composite Scale (SES-C),13,Social Sciences,Social Sciences
https://openalex.org/W2790327721,Prevalence of hepatitis B and hepatitis C among intravenous drug abusers in the Lebanese population,1,Medicine,Health Sciences
https://openalex.org/W4206602188,"Knowledge, attitudes, and practices of cardiopulmonary rehabilitation among physiotherapists in Lebanon",6,Medicine,Health Sciences
https://openalex.org/W4315784467,RAG-MENA-2: CV RISK PROFILE AND LIFESTYLE PATTERN IN THE MENA,0,Medicine,Health Sciences
https://openalex.org/W2974469167,Medication Safety Spontaneous Reporting System: The Lebanese Order of Pharmacists Initiative,5,Medicine,Health Sciences
https://openalex.org/W4385610618,Determinants of influenza and COVID-19 vaccine intent or uptake in Lebanon: a scoping review of the literature,1,Social Sciences,Social Sciences
https://openalex.org/W2031817087,From Crisis to Opportunity and Back Again: Is There a Response Shift at the Population-Level regarding Geriatric Training in Lebanon?,0,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4286447931,Defining Quality in Early Childhood Care and Education in Lebanon. (c2020),0,Health Professions,Health Sciences
https://openalex.org/W4366352233,Eating habits and lifestyle behaviors during COVID-19 lockdown: The Lebanese experience,6,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3117356001,A review of prenatal HIV screening practices among physicians at a tertiary care center in Lebanon: is it culture?,0,Medicine,Health Sciences
https://openalex.org/W4206175925,Hala Ghattas,0,Nursing,Health Sciences
https://openalex.org/W4380995340,"Effectiveness of the Pfizer-BioNTech Vaccine against COVID-19-Associated Hospitalizations among Lebanese Adults ≥75 Years Old—Lebanon, April–May 2021",1,Medicine,Health Sciences
https://openalex.org/W4387301882,Healthcare workers’ experiences of workplace violence: a qualitative study in Lebanon,4,Social Sciences,Social Sciences
https://openalex.org/W3183635603,Knowledge and perspectives of the public towards the prevalence and harm associated with counterfeit medicines in Lebanon,5,Medicine,Health Sciences
https://openalex.org/W4378639959,"A cross-sectional study of knowledge, attitude, behaviour and preventive measures for COVID-19 infection in Lebanon.",3,Psychology,Social Sciences
https://openalex.org/W4207022181,"Effectiveness of Pfizer-BioNTech Vaccine Against COVID-19 Associated Hospitalizations among Lebanese Adults ≥75 years- Lebanon, April-May 2021",0,Medicine,Health Sciences
https://openalex.org/W2884558202,World No Tobacco Day 2018: towards a sustainable campaign involving the cardiovascular community,0,"Business, Management and Accounting",Social Sciences
https://openalex.org/W1691855874,Development and Testing of Training Modules Targeting Health Care Providers for the Optimal Implementation of Evidence-Based Dietary Guidelines,0,Health Professions,Health Sciences
https://openalex.org/W2594637320,Health Care Accessibility of Lebanese Working-Age Adults with Musculoskeletal Disability,0,Medicine,Health Sciences
https://openalex.org/W4387998409,Immunization as an entry point for primary health care and beyond healthcare interventions—process and insights from an integrated approach in Lebanon,6,Medicine,Health Sciences
https://openalex.org/W3094809842,"The influence of Social Determinants of Health on the utilization and knowledge of subsidized health care facilities for childhood vaccinations in Lebanon for various population groups : A secondary analysis of UNICEF's Knowledge, Attitude, and Practice Study",0,Medicine,Health Sciences
https://openalex.org/W4377198034,Perceived facilitators and barriers to the provision of sexual and reproductive health services in response to the Syrian refugee crisis in Lebanon,2,Psychology,Social Sciences
https://openalex.org/W4390509456,Gap in knowledge of health benefits and risks of combined oral contraceptives among Lebanese women,2,Medicine,Health Sciences
https://openalex.org/W1599255770,Mixed model performance contracting and casemix in limited settings – the case of Lebanon,35,Health Professions,Health Sciences
https://openalex.org/W3101451602,A new Lebanese medication adherence scale: validation in Lebanese hypertensive adults,0,Medicine,Health Sciences
https://openalex.org/W2786185745,"Environmental management practices in the Lebanese pharmaceutical industries : drivers, barriers and incentives.",0,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2891221930,Cost of oncology drugs in the Middle-Eastern country of Lebanon: An update (2014-2016).,2,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4377820902,Oral contraceptive pills shortage in Lebanon amidst the economic collapse: a nationwide exploratory study,4,Medicine,Health Sciences
https://openalex.org/W4384942724,Syrian Refugees Seeking Hospital Care in Beirut: A Cross-Sectional Study of Reasons for Hospital Admissions,0,Psychology,Social Sciences
https://openalex.org/W4389887549,Political Economy of Non-Communicable Disease (NCD) prevention and control in Lebanon: identifying challenges and opportunities for policy change and care provision reforms,4,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2052659094,The Epidemiology Results From a Lung Cancer Database at a Tertiary Medical Center in Lebanon,0,Medicine,Health Sciences
https://openalex.org/W2462316542,Prevalence and Predictors of Complementary and Alternative Medicine Use among Lebanese College students,0,Medicine,Health Sciences
https://openalex.org/W2087287066,DISCUSSION. LEBANON 1982 - CLEARANCE AND REINSTATEMENT OF THE DEVASTATED REFUGEE CAMPS.,0,Unknown,Unknown
https://openalex.org/W2131560072,P1-75 The 2009 Lebanese national mammography campaign: results and a critical appraisal,0,Medicine,Health Sciences
https://openalex.org/W2080315545,Colla et al. Respond,0,Health Professions,Health Sciences
https://openalex.org/W4387875828,"Gender based violence (GBV) coordination in a complex, multi-crisis context: a qualitative case study of Lebanon’s compounded crises (2019–2023)",5,Social Sciences,Social Sciences
https://openalex.org/W4309636905,Prenatal care in the era of economic collapse,0,Medicine,Health Sciences
https://openalex.org/W4382060385,Exploring the effects of health behaviors and mental health on students’ academic achievement: a cross-sectional study on lebanese university students,16,Psychology,Social Sciences
https://openalex.org/W4309925298,Dietary and Lifestyle Practices of People Who Use Drugs,0,Medicine,Health Sciences
https://openalex.org/W2753332168,Communicable Diseases Among Refugees with a Focus on the Middle East,1,Psychology,Social Sciences
https://openalex.org/W3095053703,"The Imposed Obscurity of Richard W. Lippman, MD (1916–1959), Revered Renal Researcher and Physician",0,Social Sciences,Social Sciences
https://openalex.org/W3165864278,"Knowledge, attitudes and practices among Lebanese Obstetricians and gynecologists toward Coronavirus Disease-2019 (COVID-19) and pregnancy",1,Medicine,Health Sciences
https://openalex.org/W163262389,Health Education Through Extracurricular Activities in Lebanon,0,Social Sciences,Social Sciences
https://openalex.org/W2324231644,Why go to the biennial?,0,Nursing,Health Sciences
https://openalex.org/W4311939635,Assessing self-reported core competencies of public health practitioners in Lebanon using the WHO-ASPHER validated scale: a pilot study,2,Health Professions,Health Sciences
https://openalex.org/W4221018582,Assessing Self-Reported Core Competencies of Public Health Practitioners in Lebanon Using the WHO-ASPHER Validated Scale: A Pilot Study,0,Health Professions,Health Sciences
https://openalex.org/W2529794755,Impact of diabetes on quality of life among the Lebanese Community in Sydney,0,Medicine,Health Sciences
https://openalex.org/W4220741579,Challenges of Emergency Medical Teams and Deploying a Field Hospital in the Aftermath of the Beirut Blast: A Qualitative Study,1,Health Professions,Health Sciences
https://openalex.org/W3159516466,Lebanese Doctors Facing the SARS-CoV-2 Pandemic: Practical and Ethical Issues,0,Health Professions,Health Sciences
https://openalex.org/W4243285989,Lebanese Doctors Facing the SARS-CoV-2 Pandemic: Practical and Ethical Issues,1,Health Professions,Health Sciences
https://openalex.org/W3129040038,Toxicological exposures among the pediatric patients at a tertiary care center in Lebanon: the case for establishing a national poison center,4,Medicine,Health Sciences
https://openalex.org/W4385064123,Developing an integrated model of care for vulnerable populations living with non-communicable diseases in Lebanon: an online theory of change workshop,7,Health Professions,Health Sciences
https://openalex.org/W2946161811,A QUANTITATIVE INSIGHT ON PRECLINICAL AND CLINICAL YEAR LEBANESE MEDICAL STUDENTS' KNOWLEDGE AND ATTITUDE TOWARDS COLORECTAL CANCER SCREENING,0,Social Sciences,Social Sciences
https://openalex.org/W3106855558,Evaluating the Long-Term Impact of a Capacity Building Program for Displaced Community Health Workers in Fragile Settings in Lebanon on Women’s Health,0,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2188456290,Researchequity in Lebanon: a microeconomic analysis,0,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3201994300,Social and psychological determinants of the misuse of antibiotics and tranquilizers in the galician and lebanese populations,0,Health Professions,Health Sciences
https://openalex.org/W2092559580,People in Crisis: Clinical and Public Health Perspectives,15,Health Professions,Health Sciences
https://openalex.org/W4389146981,Adherence to treatment and harmful effects of medication shortages in the context of severe crises: scale validation and correlates,1,Medicine,Health Sciences
https://openalex.org/W3214590186,Converting the existing disease surveillance from a paper-based to an electronic-based system using District Health Information System (DHIS-2) for real-time information: The Lebanese experience,0,Medicine,Health Sciences
https://openalex.org/W4225692555,Converting the existing disease surveillance from a paper-based to an electronic-based system using District Health Information System (DHIS-2) for real-time information: The Lebanese experience,0,Medicine,Health Sciences
https://openalex.org/W2748383142,Mental Health and Psychosocial Support Services (MHPSS) for Syrian Refugees in Lebanon: Towards a Public Health Approach Beyond Diagnostic Categories,0,Psychology,Social Sciences
https://openalex.org/W59484016,"[Health financing in Lebanon. I. Organization of health care services, coverage system and contribution of the Ministry of Public Health].",0,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2274223122,Health Care for South Lebanon's Civilian Population Following the June 1982 War,0,Health Professions,Health Sciences
https://openalex.org/W2871002170,Assessment of perceptions and attitudes linked to water pipe and cigarette smoking in Lebanon,1,Health Professions,Health Sciences
https://openalex.org/W2011576320,Sexually Transmitted Infections,2,Medicine,Health Sciences
https://openalex.org/W3190741572,Impact of educational package on sexual health knowledge among healthcare workers in Lebanon,1,Medicine,Health Sciences
https://openalex.org/W4365443816,"Dispensing and Purchasing Antibiotics Without Prescription: A Cross-sectional Study Among Pharmacists and Patients in Beirut, Lebanon",5,Immunology and Microbiology,Life Sciences
https://openalex.org/W4283697053,"A Survey on the Knowledge, Attitudes, and Practices of Lebanese Physicians Regarding Air Pollution",1,Environmental Science,Physical Sciences
https://openalex.org/W4387526787,Government Social Media Engagement and Health Perceptions During the COVID-19 Crisis: A Cross-Sectional Study,3,Social Sciences,Social Sciences
https://openalex.org/W2110666457,The European Journal of Ageing at the start of a new decade,1,Psychology,Social Sciences
https://openalex.org/W4386418880,The Impact of the COVID-19 Pandemic on Acute Appendicitis Patients in a Tertiary Care Center in Lebanon,0,Medicine,Health Sciences
https://openalex.org/W1977858203,Births and Birth Registration in Mreyjeh,0,Nursing,Health Sciences
https://openalex.org/W2270852448,Cluster munitions: public health and international humanitarian law perspectives.,1,Health Professions,Health Sciences
https://openalex.org/W4390116398,Factors associated with intentions to quit tobacco use in Lebanon: A cross-sectional survey,1,Medicine,Health Sciences
https://openalex.org/W2283469394,The prevalence and determinants of anabolic steroid use among fitness centre attendees in Lebanon : original research,3,Medicine,Health Sciences
https://openalex.org/W2285064170,"The adherence of Lebanese public school adolescents to the Copernican theory of mediocrity regarding anthropometry, activity level, and social participation",0,Health Professions,Health Sciences
https://openalex.org/W4366833051,"Estimation of the influenza‐associated respiratory hospitalization burden using sentinel surveillance data, Lebanon, 2015–2020",7,Medicine,Health Sciences
https://openalex.org/W4285393981,"Assessing knowledge, attitude and practice on breastfeeding, immunization, and oral care among mothers in Lebanese primary health care centers. (c2020)",0,Health Professions,Health Sciences
https://openalex.org/W4323652305,"Parents' knowledge, attitude, and practices towards COVID-19 in children: A Lebanese cross-sectional study.",3,Social Sciences,Social Sciences
https://openalex.org/W4308488752,Results from the Lebanese 2022 report card on physical activity for children and youth,2,Medicine,Health Sciences
https://openalex.org/W4311005020,Public Awareness of Rheumatoid Arthritis and Ankylosing Spondylitis in Lebanon,2,Medicine,Health Sciences
https://openalex.org/W2027090740,P2-16 High burden of rheumatic diseases in a population based study from Lebanon,0,Medicine,Health Sciences
https://openalex.org/W3176739061,"Posttraumatic Stress Disorder, Depression and Fear Of COVID-19 Among Pregnant Women During the Rapid Rise Period of the Coronavirus Pandemic in a Middle Eastern Country: A Cross-Sectional Study",0,Medicine,Health Sciences
https://openalex.org/W4244532038,Politics and cash may slow Beirut's mental health push,0,Psychology,Social Sciences
https://openalex.org/W4381716898,The determinants of sustained adherence to COVID-19 preventive measures among older Syrian refugees in Lebanon,2,Mathematics,Physical Sciences
https://openalex.org/W4281388693,Too much to mask: determinants of sustained adherence to COVID-19 preventive measures among older Syrian refugees in Lebanon,0,Mathematics,Physical Sciences
https://openalex.org/W197438920,Распространенность курения кальяна среди студентов в России и Украине является угрожающей,0,Medicine,Health Sciences
https://openalex.org/W1999789214,Cost Savings At The Veterans Health Administration,0,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2415210761,Cost and length-of-stay of hospital care billed to the Ministry of Public Health by private hospitals.,0,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2315234548,Talking with Parents,0,Health Professions,Health Sciences
https://openalex.org/W4309448462,Contagion of coronavirus disease—the first family cluster of Pakistan: a case series,0,Medicine,Health Sciences
https://openalex.org/W4381336046,Expanding opportunities for chronic disease prevention for Hispanics: the Better Together REACH program in Pennsylvania,1,Health Professions,Health Sciences
https://openalex.org/W4285091611,Exploring characteristics and severity of road traffic injuries in Lebanon using emergency department hospital-based data: the necessity of an integrated surveillance system,0,Medicine,Health Sciences
https://openalex.org/W4229012752,OUP accepted manuscript,2,Health Professions,Health Sciences
https://openalex.org/W4381429597,Child injuries in Lebanon: assessing mothers’ injury prevention knowledge attitude and practices,4,Medicine,Health Sciences
https://openalex.org/W4387019606,Physical injuries and burns among refugees in Lebanon: implications for programs and policies,3,Psychology,Social Sciences
https://openalex.org/W2313762158,Day Care for a Cityʼs Children,1,Health Professions,Health Sciences
https://openalex.org/W4307381624,Implementing pictorial health warning labels on waterpipe tobacco products: a qualitative study,0,Medicine,Health Sciences
https://openalex.org/W4251894381,Religious responses drive Middle East virus outcomes,0,Social Sciences,Social Sciences
https://openalex.org/W2588544332,East Linn Community Clinic - Serving Others Through Education,0,Medicine,Health Sciences
https://openalex.org/W4388621038,The effect of trust in media and information sources on coronavirus disease 2019 prevention behaviors in Lebanon,0,Social Sciences,Social Sciences
https://openalex.org/W3092383430,Non-communicable diseases and use of medication among Syrian refugees: a prospective cohort study,0,Psychology,Social Sciences
https://openalex.org/W150135041,Smoking patterns among university students in Lebanon.,2,Health Professions,Health Sciences
https://openalex.org/W4389006868,Tackling Gaps in The Implementation of The Lebanon National Salt Iodization Policy,0,Environmental Science,Physical Sciences
https://openalex.org/W2018646124,Infectious diseases among Iraqi refugees in Lebanon,0,Psychology,Social Sciences
https://openalex.org/W2593342820,"Understanding water, understanding health: the case of Bebnine",0,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W1970231201,Infectious diseases among refugees in Beirut,0,Psychology,Social Sciences
https://openalex.org/W4385701371,Impacts of the COVID-19 pandemic on life expectancy at birth in Asia,7,Health Professions,Health Sciences
https://openalex.org/W4309432752,Study of the Water Quality of Natural Water Sources in the Alkalaa Municipal Community Area – South Lebanon,0,Environmental Science,Physical Sciences
https://openalex.org/W2920837988,Determinants of change in paternal smoking trends during pregnancy in Lebanon.,0,Medicine,Health Sciences
https://openalex.org/W4210413751,"COVID-19 contact tracing during first delta wave, Lebanon, 2021",0,Medicine,Health Sciences
https://openalex.org/W3208945558,COVID-19 and pregnancy: Lebanon preparedness within global response. (Special Issue: COVID-19 pandemic.),0,Medicine,Health Sciences
https://openalex.org/W2053649139,George Bonney (1947-2013) Remembered,0,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W4388038723,Assessment of Health Care Compliance in Managing Pseudomonas Aeruginosa in Urinary Tract Infection Using Machine Learning Techniques,1,Immunology and Microbiology,Life Sciences
https://openalex.org/W4388801019,Cost-benefit analysis of a multicomponent breastfeeding promotion and support intervention in a developing country,0,Medicine,Health Sciences
https://openalex.org/W2767399002,In reply: Management of thin melanoma,0,Medicine,Health Sciences
https://openalex.org/W4387189736,Risk as catalyst for positive change: lessons learnt from public health readiness for cholera in Jordan,5,Medicine,Health Sciences
https://openalex.org/W4388725090,Trust in pharmaceuticals and vaccine hesitancy: exploring factors influencing COVID-19 immunization among Lebanese children aged 1 to 11 years,0,Social Sciences,Social Sciences
https://openalex.org/W2901848409,"Changing Trends in Eye-Related Complaints Presenting to the Emergency Department in Beirut, Lebanon, over 15 Years",0,Medicine,Health Sciences
https://openalex.org/W3125771679,Middle East and North Africa SARS-CoV-2 Surveillance: A Longitudinal Trend Analysis.,1,Mathematics,Physical Sciences
https://openalex.org/W4253295710,Beirut Air Pollution and Health Effects - BAPHE study protocol and objectives,1,Environmental Science,Physical Sciences
https://openalex.org/W4323046789,Sleep Disorders in Syria,0,Psychology,Social Sciences
https://openalex.org/W4381681996,Nativity in the healthy migrant effect: Evidence from Australia,10,Psychology,Social Sciences
https://openalex.org/W68216396,"Public health, public trust, and public decision making: making hepatitis C virus lookback work",12,Medicine,Health Sciences
https://openalex.org/W4319441608,Health-related Quality of life of medical students during the COVID-19 pandemic: A cross-sectional study in Lebanon,4,Health Professions,Health Sciences
https://openalex.org/W4309530285,"Characterising performance information use in the primary healthcare systems of El Salvador, Lebanon and Malawi: multiple qualitative case study protocol",0,Health Professions,Health Sciences
https://openalex.org/W3147203133,Human rabies in Lebanon: lessons for control,0,Immunology and Microbiology,Life Sciences
https://openalex.org/W3134393815,Perception of Biostatistics by Lebanese Medical Students: A Cross-Sectional Study,3,Medicine,Health Sciences
https://openalex.org/W2035366518,"SP4-35 ""Sense of injustice"" a mechanism to explain social inequalities in health",0,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4389608889,Implementing a Non-Specialist Delivered Psychological Intervention for Young Adolescents in a Protracted Refugee Setting: a Qualitative Process Evaluation in Lebanon,3,Psychology,Social Sciences
https://openalex.org/W2120276646,Hematology/Oncology Emergencies,1,Medicine,Health Sciences
https://openalex.org/W2910404103,Public health nutrition intervention to enhance healthy eating and lifestyle modification among Lebanese women with Polycystic Ovarian Syndrome,0,Medicine,Health Sciences
https://openalex.org/W4390052975,A comparative study of tobacco control scale score in the Eastern Mediterranean Region countries,1,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4386801263,Machine learning techniques for the identification of risk factors associated with food insecurity among adults in Arab countries during the COVID-19 pandemic,9,Health Professions,Health Sciences
https://openalex.org/W4293678195,The Lebanese Regie state-owned tobacco monopoly: lessons to inform monopoly-focused endgame strategies,3,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4384561892,"Unveiling the unknown: first comprehensive assessment of the knowledge, attitudes and practices of hospital cleaning services staff regarding COVID-19 in Lebanon during the pandemic",2,Medicine,Health Sciences
https://openalex.org/W4390064696,ADVANCING RESEARCH ACROSS THE ADRD CONTINUUM IN UNDERREPRESENTED POPULATIONS,0,Social Sciences,Social Sciences
https://openalex.org/W4220787500,Dispensing and Purchasing Antibiotics without Prescription: A Cross-sectional Study Among Pharmacists and Clients,0,Immunology and Microbiology,Life Sciences
https://openalex.org/W1995430902,Behavioral Modeling to Guide Patient's Adherence to Fluid Control,0,Medicine,Health Sciences
https://openalex.org/W4307383782,2.H. Workshop: Commercial determinants and global capture of public health- cases spanning the world,0,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2611692176,Strategies for health promotion in individuals experiencing depression,0,Psychology,Social Sciences
https://openalex.org/W4386439994,Utilization of patient portals: a cross-sectional study investigating associations with mobile app quality,10,Health Professions,Health Sciences
https://openalex.org/W2223011463,The effectiveness of “pictorial warnings on cigarette packs on the initiation of smoking and quitting intentions” among school children,0,Medicine,Health Sciences
https://openalex.org/W4377016725,Variations in global prices of chemotherapy for childhood cancer: a descriptive analysis,6,Medicine,Health Sciences
https://openalex.org/W4285742759,Meta Analysis: Application of Health Belief Model Theory on COVID-19 Acceptance in General Population,1,Social Sciences,Social Sciences
https://openalex.org/W3082648807,"Identifying Challenges to Quality in Preconception Health Care among Women of Reproductive Age in Lipa City, Batangas",1,Medicine,Health Sciences
https://openalex.org/W3164866844,POS1115 DESCRIPTIVE STUDY OF THE PERCEPTIONS AND PREVENTIVE PRACTICES OF POSTMENOPAUSAL TUNISIAN WOMEN REGARDING OSTEOPOROSIS,0,Medicine,Health Sciences
https://openalex.org/W2996249339,Access to Health in Emergency Contexts: New Models of International Curriculum Development to Address Global Challenges,0,Health Professions,Health Sciences
https://openalex.org/W3209509519,1.G. Workshop: COVID-HL: A global survey on digital health literacy in university students during the pandemic,0,Social Sciences,Social Sciences
https://openalex.org/W3092427528,24.I. Workshop: Maximize impacts of research on public health policies: examples from the HBSC international study,0,Health Professions,Health Sciences
https://openalex.org/W4384663043,Measuring public attitudes towards people living with chronic diseases in Arabic-speaking populations: adaptation and development of the Social Stigma Scale of Chronic Diseases (SSS-CD),1,Psychology,Social Sciences
https://openalex.org/W2985576838,Building bridges for migration in a planetary context,0,Psychology,Social Sciences
https://openalex.org/W2614659580,Medication-Assisted Treatment in the Perianesthesia Setting,0,Medicine,Health Sciences
https://openalex.org/W4236002113,Public Health Surveillance Systems in the Eastern Mediterranean Region: Bibliometric Analysis of Scientific Literature (Preprint),0,Health Professions,Health Sciences
https://openalex.org/W2773094420,Addiction and Suicide: An Unmet Public Health Crisis,7,Psychology,Social Sciences
https://openalex.org/W2800012966,"1216 Workplace health risks management in developing west africa countries, the role of academic health institutions",0,Health Professions,Health Sciences
https://openalex.org/W2032274485,Humanitarian Crises: the Medical and Public Health Response.,2,Health Professions,Health Sciences
https://openalex.org/W4384207490,Cholera outbreak and debilitated health facilities in Syria: urgent need for support and action,0,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3023060278,"Contracting but Not without Caution: Experience with Outsourcing of Health Services in Countries of the Eastern Mediterranean Region/Externaliser, Mais Avec Prudence: Experience Acquise Dans le Domaine Des Prestations De Sante Dans Certains Pays De la Region Mediterranee orientale/Contratar, Pero Con Prudencia: Experiencia De Externalizacion De Servicios De Salud En Paises De la Region del Mediterraneo Oriental",0,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4285401300,Defining availability of 100 essential diagnostic items for children with cancer and gaps in implementing WHO recommendations: Global CEDx Working Group survey,0,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2751861131,SAT0599 Low back pain in medical students linked to poor sleep quality: results from the pax-i study,0,Medicine,Health Sciences
https://openalex.org/W1991631534,Ecological Change: Life Lessons,0,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W2141977258,"<i>History of the Social Determinants of Health: Global Histories, Contemporary Debates</i> (review)",0,"Business, Management and Accounting",Social Sciences
https://openalex.org/W3181281149,Addressing the real trajectory of COVID-19 in the Eastern Mediterranean region,0,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4307847963,Eugene Gangarosa,0,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W1969879193,Rehabilitating Iraq: MH Priorities,0,Health Professions,Health Sciences
https://openalex.org/W2100399522,"Spotlighting William Alexander Darity, Sr., PhD",0,Health Professions,Health Sciences
https://openalex.org/W4387749212,E-cigarette use in low-income and middle-income countries: opportunity or challenge for global tobacco control,2,Medicine,Health Sciences
https://openalex.org/W4206453606,Optimizing Cardiovascular Health Worldwide,1,Medicine,Health Sciences
https://openalex.org/W3000650759,Adolescent Tobacco Use in the Current Era of Multiple Products for Smoking,0,Medicine,Health Sciences
https://openalex.org/W4245137726,Public-Academic Partnerships: Tools for Mental Health Agencies to Evaluate Research Protocols,0,Health Professions,Health Sciences
https://openalex.org/W2131503458,Health-related quality of life in diabetic patients and controls without diabetes in refugee camps in the Gaza strip: a cross-sectional study,147,Medicine,Health Sciences
https://openalex.org/W2885703613,Community Work in the Ongoing Crisis Context of Gaza: Integrating a Public Health and Human Rights Approach,74,Psychology,Social Sciences
https://openalex.org/W2948596545,Prevalence of diarrheal illness and healthcare-seeking behavior by age-group and sex among the population of Gaza strip: a community-based cross-sectional study,49,Nursing,Health Sciences
https://openalex.org/W2298910930,Prevalence and Associated Factors for Dual Form of Malnutrition in Mother-Child Pairs at the Same Household in the Gaza Strip-Palestine,31,Nursing,Health Sciences
https://openalex.org/W2032653025,Anemia among children aged 2–5 years in the Gaza Strip- Palestinian: a cross sectional study,45,Medicine,Health Sciences
https://openalex.org/W1998061906,Gender differences in nutritional status and feeding patterns among infants in the Gaza Strip.,29,Health Professions,Health Sciences
https://openalex.org/W3025177156,Social and Economic Impact of School Closure during the Outbreak of the COVID-19 Pandemic: A Quick Online Survey in the Gaza Strip,36,Mathematics,Physical Sciences
https://openalex.org/W2503436870,Prevalence and perception of smoking habits among the Palestinian population in the Gaza Strip,10,Psychology,Social Sciences
https://openalex.org/W1977478156,"Overweight, stunting, and anemia are public health problems among low socioeconomic groups in school adolescents (12-15 years) in the North Gaza Strip",35,Nursing,Health Sciences
https://openalex.org/W2949814253,Gaza’s Great March of Return: humanitarian emergency and the silence of international health professionals,8,Health Professions,Health Sciences
https://openalex.org/W2073390910,Nutritional status of Palestinian preschoolers in the Gaza Strip: a cross-sectional study,24,Nursing,Health Sciences
https://openalex.org/W2275059336,Prevalence of malnutrition and intestinal parasites among preschool children in the Gaza strip.,5,Nursing,Health Sciences
https://openalex.org/W3155420531,Adolescent access to health services in fragile and conflict-affected contexts: The case of the Gaza Strip,17,Psychology,Social Sciences
https://openalex.org/W2402696740,A critical review of the infectious diseases surveillance system in the Gaza Strip,8,Health Professions,Health Sciences
https://openalex.org/W2896371241,Maternal mortality in the Gaza strip: a look at causes and solutions,23,Health Professions,Health Sciences
https://openalex.org/W2966038178,Patient safety culture among nurses working in Palestinian governmental hospital: a pathway to a new policy,39,Health Professions,Health Sciences
https://openalex.org/W2740485719,Fatalities and injuries in the 2014 Gaza conflict: a descriptive study,3,Health Professions,Health Sciences
